text,author,date,stars,trail,source
"
 Compact intense trails that keep you on your toes and pumping. New trail ""Awesome Possum"" is the hardest of the blue trails by far with roller coaster climbing and flowing sections. It is still new and needing packing as of August 2018. ",Giggamyte,"August 31, 2018",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Great trail system! Has a lot to offer from beginner trails to advanced.  Even has a small section with some dirt jumps.  Worth a visit for sure! We make a video of one of the advanced trials if interested.  https://www.youtube.com/channel/UCHvx3qbzyLzd_r0NhDbOFig?view_as=subscriber ",TrailRidersMTB,"May 21, 2018",0.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Great Trails.  The best marked trails I have seen so far.  Some nice drops and challenges for a beginner and above. ",Alan Sylvester,"March 8, 2018",0.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Very nice place has everything from beginners to advance riders features. Even tho the easy trail is mostly flat it has some very awesome challenges, definitely will be back. ",jmalagon,"August 25, 2017",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 In the chuck lennon trail this is one of the most challenging trails, but overall it's not that hard for experienced riders. The stairs and the skinny at the beginning are the hardest parts for most.  Several large roots to hop over. A few wooden bridges that have a nice roll to them. There are a few climbs even the best riders sometimes cant make it up, but otherwise this is a fun 1 and half mile loop. ",Sum Guy,"April 8, 2017",5.0,Wild Turkey,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Screaming hawk easy but not beginner, Racoon run had several roots hanging out about ankle level you have to watch for. Both trails very nice. Area and nearby state park also very nice. ",Alvin Mullen,"November 28, 2016",4.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 All trails INCLUDING RED PANTHER IS OPEN YEAHH ",Carey Scarda Hanekamp,"October 24, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 THANK YOU TRAIL CREW VOLUNTEERS for the hard work. Hoot Owl is open, Wild Turkey is open,  Screaming Hawk is open...Red Panther closed- tree crushed a bridge, ...Racoon Run needs a little more clean up work but the bulk seems to be done. Congrats on a succesful effort. ",GOPEDAL,"October 23, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Only Screaming Hawk trail is open after Hurricane Matthew. Trail is in great condition, packed hard from all the rain. ",GOPEDAL,"October 22, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 This is probably one of the best trails around beats Malacompra ground swamp Hannah Park and all others around us St. John's And Flagler area biking this trail is one of the best trails if not the best I have ever written in there is many hills, switchbacks.  Sadly I went today October 10 and the trails did not look rideable I did not even try to go into any of the trails due to the horrible trees fell down because of the hurricane Matthew and heavy rain as you know the park has many hills which has water to move fast you could see just from the outside the whole skills area at the entrance to the park is completely Abandand looking and I called Volusia County recreational and parks and they said it should be open in the next five months but before that please do not go you'll waste your time I really hope this trail  comes back  a lot please volunteer with SORBA JAX AND FLAGLER AREA BIKING ",Carey Scarda Hanekamp,"October 11, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Trail system is relatively short but a fun ride none the less. Trail features a lot of short ups and downs, some tight switch backs and a few small drops/ obstacles. ",Bav89,"September 14, 2016",4.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Excellent park. It has it all. You have easy, medium and hard. Deleon state park is 5 minutes away If you have your family with you or you can cool off after. There is also restrooms near the trail. ",omar.metwally,"August 1, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Chuck Lennon is a fun trail. Screaming eagle for the entry level biker or to add miles to your ride (a great warm up). Hoot owl and raccoon run are flowy with some great challenges. Red panther has some fast ups and downs. Wild turkey was a blast! Worth the trip. Great work folks! ",grif2067,"July 20, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Great mtb trail system with a good variety. Screaming Eagle is the easiest, and has a few ""harder"" splits in the trail including a nice little drop-off. Racoon Run and Hoot Owl are harder and have really nice flow. Red Panther is a red trail with some nice short climbs and descents. The newest trail, ( and by far my favorite)Wild Turkey, is an absolute blast. It has a couple gnarly descents and a pretty big drop off. It also has a few skinnies and wood descents.
Chuck Lennon is a bit like a small Santos, minus the rocks. ",Benjumanji,"July 17, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Great short trail with nicely built wood features. Steep climbs and fast drops.  Currently closed off due to mud. The rain has also washed away a lot of dirt. ",tylerthehuman,"July 12, 2016",4.0,Wild Turkey,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 One of the best marked trails in the area. Lots of ups and downs. If you are in the area this is the best bike park within 50 miles ",Sum Guy,"June 27, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 The trails are nicely designed. The signs are well displayed and map is accurate. The dirt ramps were closed from the rain. They could really use wood ramps in that area. The wood features on the trails are put together very well. Great ride. ",tylerthehuman,"June 21, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 The pump track is now open and ready go to Chuck Lenin sports complex and pump it up ",PinnItYaFairy,"February 29, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 First time here. Pretty awesome fun trail. Great trail team. Can't wait to hit the new black diamond. All levels can ride. ",uglywerm,"February 27, 2016",4.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Trail is in great shape. Went out there last sat Feb 19th. Had an awesome time. Its been awhile since we been here. They added some new features to the yellow trail and blue trail. Took a couple of friends with us and they enjoyed it very much. Weather is nice so get out here and ride. Hoping to hit the trails again soon. ",hdguach,"February 26, 2016",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Went for a night raid at Chuckie to try out new lights. Its amazing how a spot you know well,  becomes a whole new beast when in black. I love this trail. ",GOPEDAL,"December 13, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 I was on vacation I the area and was able to get a ride in. The trails open and in great shape. Well worth the hour drive to get their. ",James Brower,"October 23, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Awesome lil park ! Very muddy during the summer . The two trails that were open were great! Fast and flowy ups and downs hair pin turns - ",birdbomber,"September 8, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Awesome fun! ",izzybee85,"April 2, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Surprising amount of fun packed in this limited area.  Trails are high quality with plenty of short, stout climbs and drops throughout.  The beginner and intermediate trails are some of the toughest in the state.  Thick forest canopy makes for a jungle like ride.  All trails are well marked; with frequent 911 location markers thorough out.  Also many ""bail out"" routes are available if one desires to abandon the trail.   Santos & Alafia will get all the props but per mile they have nothing on these trails.   Hats off to the folks that built and maintain the trails.   Restrooms available at the park's ball field. ",Hap Proctor,"March 28, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Good trails ",william_dracup,"February 1, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Great trail as always. All and all the trail is kept up and constantly being worked on and changing. Sign saying they need volunteers to help with a part of the track this Sunday December 21st. ",PlasmaDave,"December 20, 2014",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 another beautiful Florida day  at Chucky, trail is in great condition...time to raid ! ",GOPEDAL,"December 14, 2014",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 Rode all week, beautiful Florida weather!  'Off season "" don't apply round here.  Chucky is looking great, thx to FAB trail crew.    !!!!DURT WURX IN THE HOUSE!!!! ",GOPEDAL,"December 13, 2014",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
"
 rode this morning, trail is hard pack and rolling fast. a bit leafy in some spots but other than that... its a beautiful thing. go get some ..... ",GOPEDAL,"December 1, 2014",5.0,Unknown,https://www.singletracks.com/bike-trails/chuck-lennon-park/
